Titre Article;Source;Date;Pays;Journal;Texte Article;Domaine;Isclimate;Prédiction
"Carte interactive. Où sont les passages à niveau recensés ""à risque"" dans nos départements?";https://www.ledauphine.com/transport/2023/01/26/ou-sont-les-passages-a-niveau-recenses-a-risque-dans-nos-departements;2023-01-26 18:59:00;France;LeDauphine.fr;Le spectaculaire accident entre un bus et un train de Cevins (Savoie) vient remettre en lumière la dangerosité des passages à niveau. Le « programme de sécurisation national » recense quelque 146 passages à niveau à risque, dont 19 dans nos départements.;"Transport; Circulation; Société; A la Une; Fil Info; Fil Info Vaucluse; Info Premium; Ain; Ardèche; Haute-Savoie; Isère-Sud; Savoie; Vaucluse; Villard-Bonnot; Aix-les-Bains; Chambéry; Cognin; Domessin; Saint-Cassin; Edition Chambéry / Aix-les-Bains; Limony; Saint-Montan; Meysse; Edition Aubenas / Privas / Vallée du Rhône; Fontanil-Cornillon; Edition Grenoble / Agglomération; Châteauneuf-de-Gadagne; Le Thor; L'Isle-sur-la-Sorgue; Edition Provençale; Data; Fil Info; Isère";;FALSE
En images. L'ancien pilote Philippe Streiff est mort : retour sur sa carrière;https://www.ledauphine.com/sport/2019/03/25/la-carriere-de-philippe-streiff-en-images;2022-12-24 10:30:00;France;LeDauphine.fr;Touché de plein fouet voilà 33 ans lors d’un accident au volant de son AGS de Formule 1, l’Isérois Philippe Streiff décédé le 23 décembre à l'âge de 67 ans, était devenu tétraplégique depuis cette terrible journée brésilienne du 15 mars 1989. Il avait dû travailler dur pour remonter la pente, durant trois ans. Avant de se reconvertir avec brio, en région parisienne, notamment au sein de différents ministères, en charge de la sécurité routière et de l’aide aux personnes en situation de handicap. Coup de projecteur sur la carrière de ce visionnaire, plutôt doué volant en mains, qui a roulé en Formule 1 de 1984 à 1988.;"Sport; Sports Sud-Isère; Handisport; Auto-Moto; A la Une; Fil Info; automobile; Isère-Sud; Société; La Tronche; Grenoble; Grenoble-bassin; Edition Grenoble / Agglomération; Fil Info; Nécrologie; Isère; France - Monde; Galerie photo; Galerie Média";;FALSE
Le web remonte le temps. Quiz: c'est quoi l'histoire de ce sapin de Noël?;https://www.ledauphine.com/isere-sud/2018/12/05/quiz-c-est-quoi-cette-photo-de-sa-pin-de-noel;2022-12-23 12:00:00;France;LeDauphine.fr;Le Dauphiné Libéré dépoussière ses archives. Chaque jour, découvrez un cliché pris par l'un de nos photographes et tentez de deviner à quelle occasion cette image a été capturée.;"Société; Histoire; Isère-Sud; France - Monde; Le web remonte le temps; A la Une; Fil Info; Insolite; Culture - Loisirs; Grenoble; Edition Grenoble / Agglomération";;FALSE
Le web remonte le temps. Quiz: c'est qui ce skieur célèbre?;https://www.ledauphine.com/isere-sud/2018/12/26/quiz-c-est-quoi-cette-photo-de-skieur;2022-12-21 12:00:00;France;LeDauphine.fr;Le Dauphiné Libéré dépoussière ses archives. Chaque jour, découvrez un cliché pris par l'un de nos photographes et tentez de deviner à quelle occasion cette image a été capturée.;"Insolite; Isère-Sud; France - Monde; Le web remonte le temps; A la Une; Fil Info; Montagne; Culture - Loisirs; Histoire; Edition Grenoble / Agglomération; Edition Grésivaudan / Oisans; Edition Voiron / Saint-Marcellin";;FALSE
Tennis - Masters . « Elle est capable de gagner un Grand Chelem et d’être numéro 1 » : le jour où Caroline Garcia était en exhibition à Annecy-le-Vieux;https://www.ledauphine.com/sport/2018/09/08/caroline-garcia;2022-11-08 11:26:00;France;LeDauphine.fr;En 2018, Caroline Garcia était en visite à Annecy-le-Vieux pour une exhibition. Alors future numéro 4 mondiale, rang qu'elle va de nouveau occuper après sa victoire au Masters dans la nuit de lundi à mardi, on prédisait déjà à la Lyonnaise de 29 ans un avenir brillant.;"Sport; Sports Haute-Savoie; Tennis; Sports Sud-Isère; Haute-Savoie; A la Une; Fil Info; Fil Info Vaucluse; Isère-Sud; Annecy-le-Vieux; Grenoble; Fil Info";;FALSE
En images . Des vaches, des tracteurs et même Jacques Chirac en stagiaire... Voilà à quoi ressemblait la Foire de Beaucroissant dans les années 50, 60 et 70;https://www.ledauphine.com/isere-sud/2019/09/13/a-la-foire-de-beaucroissant-on-a-tout-vu-meme-jacques-chirac;2022-09-10 12:47:00;France;LeDauphine.fr;Alors que la 801e édition de la Foire de Beaucroissant se poursuit jusqu'à dimanche 11 septembre, découvrez à quoi ressemblait cette grande manifestation il y a 50, 60, 70 ans...;"Foire et salon; Isère-Sud; Fil Info; A la Une; Le web remonte le temps; Histoire; Galerie Média; Galerie photo; Isère; Beaucroissant; Edition Voiron / Saint-Marcellin";;FALSE
Long format. La canicule… c’était pas mieux avant;https://www.ledauphine.com/isere-sud/2019/06/30/la-canicule-c-etait-pas-mieux-avant;2022-06-18 09:45:00;France;LeDauphine.fr;"Alors que la chaleur sévit sur tout le territoire et que les records de température tombent les uns après les autres, le Dauphiné Libéré plonge dans ses archives et vous fait revivre le 30 juin 1957. Une journée où le mot &quot;canicule&quot; était déjà sur toutes les lèvres.";"Culture - Loisirs; Isère-Sud; Drôme; Ardèche; France - Monde; Le web remonte le temps; A la Une; Fil Info; Environnement; Histoire; Long Format; Long Format; Edition Montélimar / Drôme Provençale; Montélimar; Grenoble; Edition Grenoble / Agglomération; Edition Valence / Rhône Crussol / Vallée de la Drôme; Edition Annonay / Nord Ardèche; Edition La Tour-du-Pin / Nord-Dauphiné";;FALSE
En images. Alain Carignon qui fait du toboggan... : la Foire des Rameaux ressemblait à ça dans les années 80;https://www.ledauphine.com/isere-sud/2019/04/14/alain-carignon-qui-fait-du-toboggan-un-forain-qui-menace-de-s-immoler-par-le-feu-la-foire-des-rameaux-de-grenoble-ressemblait-a-ca-dans-les-annees-80;2022-04-08 06:01:00;France;LeDauphine.fr;Alors que la Foire des Rameaux revient ce week-end à Grenoble, nous faisons une dernière plongée dans nos archives. On remonte le temps jusque dans les années 1980 avec un forain qui menace de s'immoler par le feu et Alain Carignon qui fait du toboggan. Retour en images.;"Société; Histoire; Isère-Sud; Une locale Grenoble; A la Une; Le web remonte le temps; Culture - Loisirs; Fil Info; Isère; Grenoble";;FALSE
Football / Quiz. GF38 : vous souvenez-vous des joueurs ayant disputé la demi-finale de Coupe de France 2009 ?;https://www.ledauphine.com/sport/2018/11/16/gf38-vous-souvenez-vous-des-joueurs-ayant-dispute-la-demi-finale-de-coupe-de-france-en-2009;2021-02-09 19:35:00;France;LeDauphine.fr;Ce mercredi (14h45), le GF38 (Ligue 2) reçoit Monaco en Coupe de France.;"Sport; Football; GF38 (Grenoble Foot 38); Ligue 2 (Football); Ligue 1 (Football); Fil Info; Isère-Sud; Isère; Grenoble; Edition Grenoble / Agglomération";;FALSE
Football (Coupe de France). Il y a 6 ans, l'exploit de Grenoble face au grand Olympique de Marseille;https://www.ledauphine.com/isere-sud/2015/01/05/retour-en-images-sur-la-victoire-du-gf38-sur-l-om-en-32e-de-finale-de-la-coupe-de-france;2021-01-04 06:05:00;France;LeDauphine.fr;Le week-end dernier auraient dû avoir lieu les 32e de finale de Coupe de France de football. Mais le Covid-19 est passé par là... Alors, pour le plaisir, on vous propose de revivre, en images, l'un des plus grands exploits de l'histoire de la compétition. C'était il y a 6 ans, jour pour jour. Dans un Stade des Alpes en fusion, le GF38 de Bengriba et Cattier éliminait l'OM de Bielsa et Thauvin, alors leader de Ligue 1. Inoubliable.;"Sport; GF38 (Grenoble Foot 38); OM (Olympique de Marseille); Isère-Sud; A la Une; Fil Info; Fil Info Vaucluse; Le web remonte le temps; Isère; Galerie Média; Galerie photo; Grenoble; Edition Grenoble / Agglomération";;FALSE
Rugby / Le web remonte le temps. [EN IMAGES] Pro D2 : il y a un an, Grenoble et Valence/Romans s'affrontaient pour la première fois de leur histoire;https://www.ledauphine.com/sport/2019/10/05/le-duel-grenoble-valence-romans-en-photos;2020-10-17 06:05:00;France;LeDauphine.fr;"Pour la première fois de leur histoire, le FCG et le VRDR se croisaient sur un terrain de rugby en octobre 2019 au Stade des Alpes. Ce &quot;derby du Dauphiné&quot; inédit tournait largement en faveur des Isérois (49-8). Retour en images sur la soirée dans l'enceinte grenobloise.";"Sport; Sports Sud-Isère; Sports Drôme-Ardèche; Rugby; Pro D2; FCG (FC Grenoble Rugby); VRDR (Valence Romans Drôme Rugby); Isère-Sud; Drôme; A la Une; Fil Info; Une locale Grenoble; Galerie Sport; Galerie Média; Galerie photo; Isère; Romans-sur-Isère; Valence; Grenoble; Grenoble-bassin; Edition Grenoble / Agglomération";;FALSE
"Tennis. ""Chocolatine, Nadal et Mbappé"" : quand Hugo Gaston répondait à notre interview décalée à Grenoble";https://www.ledauphine.com/sport/2019/02/08/itf-de-grenoble-l-interview-decalee-de-hugo-gaston;2020-10-04 06:05:00;France;LeDauphine.fr;Révélation de ce Roland-Garros 2020 et opposé à Dominic Thiem (N.3 mondial) ce dimanche en huitièmes de finale, Hugo Gaston avait répondu à un entretien décalé lors de son passage à Grenoble lors d'un tournoi ITF en 2019. On y apprend que le jeune homme de 20 ans est fan de Rafael Nadal et de chocolatine... mais le Toulousain n'aime pas le cassoulet et le foie gras !;"Sport; Tennis; Sports Sud-Isère; Sport national; A la Une; Fil Info; Une locale Grenoble; Isère-Sud; Isère; Fil Info; Galerie Média; Galerie Sport; Vidéo; Grenoble";;FALSE
L'histoire du dimanche. Le mariage ou la mort : les noces sanglantes de Vincenza;https://www.ledauphine.com/isere-sud/2019/09/29/le-mariage-ou-la-mort-les-noces-sanglantes-de-vincenza;2020-08-23 13:00:00;France;LeDauphine.fr;Vous n'avez pas eu le temps cette année de plonger avec nous dans nos archives? Séance de rattrapage estivale! Installez-vous confortablement dans votre chaise longue, retour sur un crime qui marqua Grenoble en 1958.;"Histoire; Société; Long Format; Isère-Sud; France - Monde; Le web remonte le temps; Le 12-14; Les rendez-vous du week-end; Fil Info; Faits-divers - Justice; Long Format; Isère; Grenoble";;FALSE
L'histoire du dimanche. En Vanoise comme sur la banquise, mieux vaut savoir faire un igloo;https://www.ledauphine.com/savoie/2019/04/21/l-histoire-du-dimanche-en-vanoise-comme-sur-la-banquise-mieux-vaut-savoir-faire-un-igloo;2020-04-19 13:00:00;France;LeDauphine.fr;Chaque dimanche, le Dauphiné vous fait revivre un évènement du passé. Mais en plein confinement, difficile d'aller fouiller dans les archives... Pas de panique, vous avez quand même droit à une histoire! Certes pas inédite, mais une histoire qui va vous emmener respirer l'air de la montagne...;"Savoie; Isère-Sud; France - Monde; Le 12-14; Les rendez-vous du week-end; Montagne; Culture - Loisirs; Histoire; Long Format; Long Format; Fil Info";;FALSE
Catastrophe. Le Teil, Vercors, Annecy, Barcelonnette : les séismes les plus puissants dans nos départements;https://www.ledauphine.com/environnement/2019/03/21/vercors-annecy-barcelonnette-les-15-seismes-les-plus-puissants-dans-la-region;2023-06-16 19:35:00;France;LeDauphine.fr;Les séismes de magnitude égale ou supérieure à 5 sur l’échelle de Richter sont inhabituels en France. Dans le grand Sud-Est, ce seuil n’a été dépassé que cinq fois au cours des 60 dernières années : en Ardèche, en Isère, dans les Alpes-de-Haute-Provence et les Hautes-Alpes, ainsi qu’en Haute-Savoie. Voici les 17 tremblements de terre les plus puissants enregistrés dans nos départements en 60 ans.;"Catastrophes; Environnement; Haute-Provence; Ain; Isère-Nord; Isère-Sud; Savoie; Haute-Savoie; Hautes-Alpes; France - Monde; Fil Info; A la Une; Ardèche; Annecy; Le Grand-Bornand; Laffrey; Saint-Jean-de-Maurienne; Isère; Edition Aubenas / Privas / Vallée du Rhône; Alba-la-Romaine; Largentière; Le Teil; Pays de Berg et Coiron; Vallorcine; Barcelonnette; Digne-les-Bains; Guillestre; Fil Info";;FALSE
Carte interactive. Loto/Euromillions : quels sont les plus gros gains remportés dans nos départements ?;https://www.ledauphine.com/culture-loisirs/2022/08/17/loto-euromillions-quels-sont-les-plus-gros-gains-remportes-dans-nos-departements;2023-01-13 14:00:00;France;LeDauphine.fr;Un Isérois a remporté le samedi 30 juillet près de 4 millions au Loto, la plus grosse somme remportée à ce jour dans le département en 2022. Mais on est bien loin des sommes mirobolantes empochées dans nos régions. Voici le top 10 des plus gros gains remportés dans nos départements.;"Loto, Jeux; Culture - Loisirs; Insolite; A la Une; Fil Info; France - Monde; Haute-Savoie; Savoie; Isère-Nord; Isère-Sud; Ain; Vaucluse; Hautes-Alpes; Haute-Provence; Drôme; Ardèche; Fil Info; Edition Annecy / Rumilly / Les Aravis; Edition Chambéry / Aix-les-Bains; Edition Grésivaudan / Oisans; Edition Tarentaise / Maurienne; Edition Hautes-Alpes / Alpes de Haute-Provence; Edition Valence / Rhône Crussol / Vallée de la Drôme; Edition Montélimar / Drôme Provençale; Edition Annonay / Nord Ardèche; Edition Vienne / Roussillon; Edition Voiron / Saint-Marcellin; Edition Grenoble / Agglomération; Edition Grand Genève / Chablais / Ain; Edition Mont-Blanc / Arve; Edition Provençale; Edition La Tour-du-Pin / Nord-Dauphiné";;FALSE
En images . Il y a sept ans, dans nos villes, l'hommage aux victimes des attentats de Paris;https://www.ledauphine.com/actualite/2018/11/13/attentats-de-paris-il-y-a-trois-ans-hommages-et-recueillement-dans-nos-departements;2022-11-13 15:53:00;France;LeDauphine.fr;Le soir du 13 novembre 2015, neuf hommes ont mené une série d’attaques aux abords du Stade de France à Saint-Denis, de terrasses de restaurants et dans la salle de concerts du Bataclan à Paris, faisant 130 morts et plus de 350 blessés. Après l'horreur, dans les jours qui ont suivi, des rassemblements avaient été organisés à Grenoble, Valence ou encore Annecy. Dans d'autres villes, on a pleuré la perte de proches tués lors de ces attentats comme à Gap, Jarrie ou Gilly-sur-Isère. Retour en images sur ces moments de recueillement.;"Attentats du 13 novembre 2015; Attentats de Paris; A la Une; La Matinale; Vaucluse; Ain; Isère-Sud; Haute-Savoie; Savoie; Hautes-Alpes; Isère-Nord; Drôme; France - Monde; Annecy; Jarrie; Plateau-des-Petites-Roches; Albertville; Gilly-sur-Isère; Tignes; Chambéry; Valence; Montélimar; Gap; Divonne-les-Bains; Grenoble; Avignon; Sarrians; Vienne; Fil Info; Isère; Ardèche; Haute-Provence; Bourgoin-Jallieu; L'Isle-d'Abeau; La Tour-du-Pin";;FALSE
Carte interactive. Explosion à Jarrie: où sont les sites Seveso près de chez vous ?;https://www.ledauphine.com/actualite/2019/09/26/ou-sont-les-sites-seveso-pres-de-chez-vous;2022-11-10 10:00:00;France;LeDauphine.fr;Une explosion s’est produite ce jeudi 10 novembre peu avant 9 heures sur le site d’Arkema Jarrie. Découvrez notre carte interactive des sites industriels à risque dans nos départements.;"Faits-divers - Justice; Industrie; Fil Info; A la Une; Les rendez-vous du soir; Info Premium; Ain; Haute-Provence; Hautes-Alpes; Ardèche; Drôme; Isère-Nord; Isère-Sud; Savoie; Haute-Savoie; Vaucluse; Data; Ugine; Jarrier; Jarrie; Isère";;FALSE
Nord-Isère. Canicule : nos cinq idées pour se mettre au frais;https://www.ledauphine.com/isere-nord/2017/08/03/nos-cinq-idees-pour-se-mettre-au-frais-canicule-chaleur-isere;2022-06-13 10:55:00;France;LeDauphine.fr;Il devrait faire très chaud cette semaine... Le département pourrait même connaître son premier épisode caniculaire de l'année. Heureusement, en Nord-Isère les endroits pour trouver un peu de fraicheur ne manquent pas. Redécouvrez cinq idées pour se mettre au frais.;"Environnement; Météorologie - Climat; Isère-Nord; A la Une; Fil Info; Culture - Loisirs; Isère; Fil Info; Bougé-Chambalud; Vernioz; Morestel; Romagnieu; Edition La Tour-du-Pin / Nord-Dauphiné";;FALSE
